Floor,FloorAll,Link,Area,Address,Price,PriceBySquare,City
14,17,https://vidnoye.cian.ru/rent/flat/164588914/,41,"Московская область, Ленинский район, пос. Развилка, 41к1",26e3,634.1463414634146,пос. Развилка
2,9,https://khimki.cian.ru/rent/flat/164563574/,32,"Московская область, Химки городской округ, Химки, м. Речной вокзал, район Новые Химки, 9 Мая улица, 18Б",26e3,812.5,Химки
7,18,https://vidnoye.cian.ru/rent/flat/163794461/,40,"Московская область, Ленинский район, Видное, улица Ольховая, 1",26e3,650,Видное
6,14,https://podolsk.cian.ru/rent/flat/164339775/,38,"Московская область, Подольск городской округ, Подольск, район Красная горка, улица Некрасова, 2",26e3,684.2105263157895,Подольск
8,17,https://dolgoprudny.cian.ru/rent/flat/164537816/,42,"Московская область, Долгопрудный городской округ, Долгопрудный, Лихачевский проспект, 70к4",26e3,619.047619047619,Долгопрудный
2,3,https://dolgoprudny.cian.ru/rent/flat/164535223/,35,"Московская область, Долгопрудный городской округ, Долгопрудный, улица Циолковского, 20",26e3,742.8571428571429,Долгопрудный
4,5,https://khimki.cian.ru/rent/flat/164215117/,32,"Московская область, Химки городской округ, Химки, м. Речной вокзал, район Старые Химки, улица Энгельса, 24",26e3,812.5,Химки
23,24,https://krasnogorsk.cian.ru/rent/flat/163968609/,39,"Московская область, Красногорский район, Красногорск, район Опалиха, улица Игоря Мерлушкина, 8",26e3,666.6666666666666,Красногорск
4,23,https://lyubertsy.cian.ru/rent/flat/164451869/,42,"Московская область, Люберецкий район, Люберцы, район Красная горка, Комсомольский проспект, 16/2",26e3,619.047619047619,Люберцы
6,17,https://ramenskoye.cian.ru/rent/flat/164522401/,43,"Московская область, м. Котельники, Раменский район, д. Островцы, Баулинская улица, 3",2e4,465.1162790697674,Раменский район
8,12,https://noginsk.cian.ru/rent/flat/160785990/,44,"Московская область, м. Новогиреево, Ногинский район, пос. Зеленый, улица Школьная, 15",18e3,409.09090909090907,Ногинский район
1,5,https://domodedovo.cian.ru/rent/flat/164679935/,35,"Московская область, Домодедовский район, Домодедово городской округ, Домодедово, Северный мкр, район Северный, улица Речная, 1А",19e3,542.8571428571429,Домодедово городской округ
11,17,https://mytishchi.cian.ru/rent/flat/162440485/,50,"Московская область, Мытищинский район, Мытищи городской округ, Мытищи, район микрорайон 14, Троицкая улица, 9",26e3,520,Мытищи городской округ
12,17,https://dolgoprudny.cian.ru/rent/flat/157821108/,40,"Московская область, Долгопрудный городской округ, Долгопрудный, м. Речной вокзал, проспект Ракетостроителей, 5к2",26e3,650,Долгопрудный
