Floor,FloorAll,Area,City,Price,Link,PriceBySquare
3,25,50,Реутов,28e3,https://www.avito.ru/reutov/kvartiry/1-k_kvartira_50_m_325_et._869565358,560
7,17,40,Наро-Фоминск,23e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_40_m_717_et._1073318616,575
3,5,32,Наро-Фоминск,18e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_32_m_35_et._1041392504,562.5
1,2,35,Домодедово,18e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_35_m_12_et._1099518025,514.2857142857143
5,9,39,Солнечногорск,18e3,https://www.avito.ru/solnechnogorsk/kvartiry/1-k_kvartira_39_m_59_et._1019801823,461.53846153846155
8,9,36,Балашиха,15e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_36_m_89_et._923579607,416.6666666666667
1,5,38,Солнечногорск,13e3,https://www.avito.ru/solnechnogorsk/kvartiry/1-k_kvartira_38_m_15_et._1133184852,342.10526315789474
4,17,44,Подольск,22e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_44_m_417_et._501904892,500
1,9,42,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_42_m_19_et._1186711010,476.1904761904762
1,5,31,Подольск,17999,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_31_m_15_et._1167344553,580.6129032258065
2,5,31,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_31_m_25_et._1109350718,580.6451612903226
1,4,30,Наро-Фоминск,15e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_30_m_14_et._1093868720,500
4,9,38,Егорьевск,12e3,https://www.avito.ru/egorevsk/kvartiry/1-k_kvartira_38_m_49_et._1047984444,315.7894736842105
9,9,30,Красногорск,11e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_30_m_99_et._1059916858,366.6666666666667
1,5,42,Лобня,26e3,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_42_m_15_et._1025982763,619.047619047619
2,5,35,Ивантеевка,16e3,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_35_m_25_et._1068025128,457.14285714285717
4,5,40,Дмитров,15e3,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_40_m_45_et._926684886,375
7,9,35,Раменское,2e4,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_35_m_79_et._957885369,571.4285714285714
2,4,35,Красногорск,23e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_35_m_24_et._1036673981,657.1428571428571
4,5,32,Сергиев Посад,12e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_32_m_45_et._996755862,375
5,9,34,Жуковский,23e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_34_m_59_et._950079023,676.4705882352941
1,5,31,Сергиев Посад,17e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_31_m_15_et._516873307,548.3870967741935
4,9,30,Люберцы,25e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_30_m_49_et._949818740,833.3333333333334
3,9,34,Люберцы,24e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_34_m_39_et._1217073626,705.8823529411765
3,9,34,Люберцы,24e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_34_m_39_et._1217073626,705.8823529411765
5,5,35,Луховицы,12e3,https://www.avito.ru/luhovitsy/kvartiry/1-k_kvartira_35_m_55_et._1162131555,342.85714285714283
11,17,41,Островцы,15e3,https://www.avito.ru/ostrovtsy/kvartiry/1-k_kvartira_41_m_1117_et._1199279825,365.8536585365854
1,5,35,Голицыно,17e3,https://www.avito.ru/golitsyno/kvartiry/1-k_kvartira_35_m_15_et._1136360769,485.7142857142857
14,17,43,Пушкино,21e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_43_m_1417_et._695610522,488.3720930232558
6,9,33,Воскресенск,13e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_33_m_69_et._1024885370,393.93939393939394
5,14,32,Щёлково,2e4,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_32_m_514_et._1012427659,625
5,17,38,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_38_m_517_et._406681732,473.6842105263158
4,18,45,Ивантеевка,2e4,https://www.avito.ru/moskovskaya_oblast_ivanteevka/kvartiry/1-k_kvartira_45_m_418_et._975919377,444.44444444444446
2,5,34,Лесной,15e3,https://www.avito.ru/moskovskaya_oblast_lesnoy/kvartiry/1-k_kvartira_34_m_25_et._545689783,441.1764705882353
11,12,38,Щёлково,16e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_38_m_1112_et._1113895854,421.05263157894734
9,11,44,Щёлково,23e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_44_m_911_et._1085194759,522.7272727272727
17,25,40,Красногорск,23e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_40_m_1725_et._1117058584,575
7,9,43,Домодедово,22e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_43_m_79_et._1180656068,511.6279069767442
10,16,50,Щёлково,2e4,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_50_m_1016_et._1160674750,400
4,5,30,Можайск,15e3,https://www.avito.ru/mozhaysk/kvartiry/1-k_kvartira_30_m_45_et._1057649147,500
6,10,37,Котельники,25e3,https://www.avito.ru/kotelniki/kvartiry/1-k_kvartira_37_m_610_et._1173033115,675.6756756756756
3,3,52,Видное,25e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_52_m_33_et._938206384,480.7692307692308
4,5,35,Раменское,16e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_35_m_45_et._1219974680,457.14285714285717
7,15,43,Домодедово,25e3,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_43_m_715_et._1166231739,581.3953488372093
9,16,37,Подольск,2e4,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_37_m_916_et._1106330452,540.5405405405405
12,14,38,Сергиев Посад,18e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_38_m_1214_et._1082376899,473.6842105263158
16,17,41,Балашиха,2e4,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_41_m_1617_et._1110989384,487.8048780487805
2,3,36,Люберцы,18e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_36_m_23_et._881139258,500
3,5,42,Павловский Посад,15e3,https://www.avito.ru/pavlovskiy_posad/kvartiry/1-k_kvartira_42_m_35_et._1087358301,357.14285714285717
10,17,36,Видное,21e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_36_m_1017_et._999528813,583.3333333333334
3,5,32,Дмитров,16e3,https://www.avito.ru/dmitrov/kvartiry/1-k_kvartira_32_m_35_et._959205722,500
2,3,30,Ступино,12e3,https://www.avito.ru/stupino/kvartiry/1-k_kvartira_30_m_23_et._1087648649,400
4,5,25,Балашиха,16e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_25_m_45_et._940142919,640
3,3,30,Солнечногорск,18e3,https://www.avito.ru/solnechnogorsk/kvartiry/1-k_kvartira_30_m_33_et._963675498,600
8,10,41,Люберцы,23e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_41_m_810_et._936948645,560.9756097560976
3,9,33,Люберцы,2e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_33_m_39_et._987507707,606.060606060606
1,3,70,Сергиев Посад,25e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_70_m_13_et._1166515977,357.14285714285717
2,5,34,Электросталь,15e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_34_m_25_et._1135060653,441.1764705882353
1,5,30,Пушкино,18e3,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_30_m_15_et._971599526,600
3,5,34,Белоозёрский,14e3,https://www.avito.ru/beloozyorskij/kvartiry/1-k_kvartira_34_m_35_et._943246505,411.7647058823529
5,17,54,Электросталь,22e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_54_m_517_et._979182769,407.4074074074074
15,17,40,Балашиха,17500,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_40_m_1517_et._993354277,437.5
5,25,42,Мытищи,26e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_42_m_525_et._994225356,619.047619047619
5,6,45,Красногорск,25e3,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_45_m_56_et._1028620727,555.5555555555555
3,4,30,Чехов,15e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_30_m_34_et._1125666942,500
1,5,24,Коломна,15e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_24_m_15_et._971075333,625
6,14,43,Звенигород,18e3,https://www.avito.ru/zvenigorod/kvartiry/1-k_kvartira_43_m_614_et._1170538530,418.6046511627907
12,17,45,Ногинск,16e3,https://www.avito.ru/noginsk/kvartiry/1-k_kvartira_45_m_1217_et._816883042,355.55555555555554
5,5,30,Орехово-Зуево,1e4,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_30_m_55_et._973930749,333.3333333333333
2,4,37,Звенигород,12e3,https://www.avito.ru/zvenigorod/kvartiry/1-k_kvartira_37_m_24_et._997680287,324.3243243243243
5,17,42,Люберцы,25e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_42_m_517_et._1035300839,595.2380952380952
3,5,30,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_30_m_35_et._736245819,600
8,9,36,Егорьевск,12e3,https://www.avito.ru/egorevsk/kvartiry/1-k_kvartira_36_m_89_et._941653230,333.3333333333333
5,5,36,Раменское,15e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_36_m_55_et._1056982754,416.6666666666667
2,9,37,Сергиев Посад,16e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_37_m_29_et._726155175,432.43243243243245
6,17,37,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_37_m_617_et._1068666817,486.4864864864865
2,5,33,Балашиха,16e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_33_m_25_et._1023184026,484.8484848484849
5,9,34,Коломна,14e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_34_m_59_et._1045006213,411.7647058823529
3,5,31,Кубинка,17e3,https://www.avito.ru/kubinka/kvartiry/1-k_kvartira_31_m_35_et._988511967,548.3870967741935
5,5,33,Щёлково,15e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_33_m_55_et._1002734902,454.54545454545456
4,4,35,Электросталь,1e4,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_35_m_44_et._1184110735,285.7142857142857
2,5,31,Киевский,16e3,https://www.avito.ru/kievskiy/kvartiry/1-k_kvartira_31_m_25_et._848527740,516.1290322580645
1,14,46,Раменское,2e4,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_46_m_114_et._1093897338,434.7826086956522
8,14,42,Воскресенск,2e4,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_42_m_814_et._1199106590,476.1904761904762
4,5,32,Жуковский,17e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_32_m_45_et._928034576,531.25
6,17,32,Павловский Посад,12e3,https://www.avito.ru/pavlovskiy_posad/kvartiry/1-k_kvartira_32_m_617_et._958800318,375
3,4,31,Коломна,11e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_31_m_34_et._860147918,354.83870967741933
8,16,40,Фрязино,17e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_40_m_816_et._1096722718,425
3,5,33,Чехов,16e3,https://www.avito.ru/moskovskaya_oblast_chehov/kvartiry/1-k_kvartira_33_m_35_et._792848301,484.8484848484849
8,10,37,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_37_m_810_et._1160508172,486.4864864864865
5,5,36,Долгопрудный,23e3,https://www.avito.ru/dolgoprudnyy/kvartiry/1-k_kvartira_36_m_55_et._1174445049,638.8888888888889
3,5,31.9,Красногорск,3e4,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/1-k_kvartira_31.9_m_35_et._1159146758,940.4388714733543
4,5,34,Белоозёрский,15e3,https://www.avito.ru/beloozyorskij/kvartiry/1-k_kvartira_34_m_45_et._873212973,441.1764705882353
9,14,34,Жуковский,23e3,https://www.avito.ru/zhukovskiy/kvartiry/1-k_kvartira_34_m_914_et._1065300216,676.4705882352941
11,20,38,Лобня,23e3,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_38_m_1120_et._576491881,605.2631578947369
11,17,45,Раменское,25e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_45_m_1117_et._992765173,555.5555555555555
1,3,33,Голицыно,16e3,https://www.avito.ru/golitsyno/kvartiry/1-k_kvartira_33_m_13_et._982966657,484.8484848484849
4,5,30,Пролетарский,12e3,https://www.avito.ru/moskovskaya_oblast_proletarskiy/kvartiry/1-k_kvartira_30_m_45_et._746823189,400
7,17,50,Мытищи,27e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_50_m_717_et._972382963,540
1,9,36,Подольск,18e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_36_m_19_et._1063195679,500
1,2,33,Ступино,14e3,https://www.avito.ru/stupino/kvartiry/1-k_kvartira_33_m_12_et._1028341612,424.24242424242425
10,24,44,Балашиха,21e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_44_m_1024_et._419701087,477.27272727272725
4,9,39,Орехово-Зуево,12e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_39_m_49_et._370408735,307.6923076923077
1,9,36,Подольск,17e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_36_m_19_et._1181192469,472.22222222222223
3,5,32,Долгопрудный,24e3,https://www.avito.ru/dolgoprudnyy/kvartiry/1-k_kvartira_32_m_35_et._1104298633,750
14,18,42,Железнодорожный,24e3,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_42_m_1418_et._996762556,571.4285714285714
9,14,50,Подольск,25e3,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_50_m_914_et._702950198,500
4,5,37,Наро-Фоминск,18e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_37_m_45_et._789690589,486.4864864864865
5,5,33,Фрязино,15e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_33_m_55_et._1170552168,454.54545454545456
1,5,32,Воскресенск,15e3,https://www.avito.ru/voskresensk/kvartiry/1-k_kvartira_32_m_15_et._1207821403,468.75
5,8,43,Одинцово,25e3,https://www.avito.ru/odintsovo/kvartiry/1-k_kvartira_43_m_58_et._1028452892,581.3953488372093
5,17,34,Химки,23e3,https://www.avito.ru/himki/kvartiry/1-k_kvartira_34_m_517_et._1144783990,676.4705882352941
5,10,45,Свердловский,14e3,https://www.avito.ru/sverdlovskiy/kvartiry/1-k_kvartira_45_m_510_et._1067317997,311.1111111111111
2,14,34,Видное,25e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_34_m_214_et._1042332990,735.2941176470588
1,9,36,Ликино-Дулево,1e4,https://www.avito.ru/likino-dulevo/kvartiry/1-k_kvartira_36_m_19_et._1040097022,277.77777777777777
3,5,30,Видное,23e3,https://www.avito.ru/vidnoe/kvartiry/1-k_kvartira_30_m_35_et._1123964616,766.6666666666666
5,9,34,Коломна,14e3,https://www.avito.ru/kolomna/kvartiry/1-k_kvartira_34_m_59_et._978308871,411.7647058823529
11,17,35,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_35_m_1117_et._982111571,514.2857142857143
9,14,40,Железнодорожный,2e4,https://www.avito.ru/moskovskaya_oblast_zheleznodorozhnyy/kvartiry/1-k_kvartira_40_m_914_et._1123205295,500
3,3,31,Электросталь,11e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_31_m_33_et._843986799,354.83870967741933
3,5,32,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_32_m_35_et._1100353472,562.5
13,17,31,Сергиев Посад,16e3,https://www.avito.ru/sergiev_posad/kvartiry/1-k_kvartira_31_m_1317_et._1014151251,516.1290322580645
1,3,47,Истра,19e3,https://www.avito.ru/istra/kvartiry/1-k_kvartira_47_m_13_et._844489672,404.25531914893617
1,5,35,Люберцы,2e4,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_35_m_15_et._983480546,571.4285714285714
16,16,46,Фрязино,23e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_46_m_1616_et._1110421061,500
4,5,31,Наро-Фоминск,17e3,https://www.avito.ru/naro-fominsk/kvartiry/1-k_kvartira_31_m_45_et._880187833,548.3870967741935
7,9,36,Электросталь,15e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_36_m_79_et._959625381,416.6666666666667
2,9,36,Балашиха,18e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_36_m_29_et._1094011074,500
2,5,40,Лесной,15e3,https://www.avito.ru/moskovskaya_oblast_lesnoy/kvartiry/1-k_kvartira_40_m_25_et._894040496,375
4,22,41,Щербинка,28e3,https://www.avito.ru/scherbinka/kvartiry/1-k_kvartira_41_m_422_et._1037923146,682.9268292682926
13,14,50,Апрелевка,22e3,https://www.avito.ru/aprelevka/kvartiry/1-k_kvartira_50_m_1314_et._674161879,440
10,26,43,Балашиха,25e3,https://www.avito.ru/balashiha/kvartiry/1-k_kvartira_43_m_1026_et._1187492701,581.3953488372093
8,17,40,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_40_m_817_et._1198204944,500
1,9,38,Щёлково,15e3,https://www.avito.ru/schelkovo/kvartiry/1-k_kvartira_38_m_19_et._958287289,394.7368421052632
1,2,44,Орехово-Зуево,1e4,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_44_m_12_et._929550159,227.27272727272728
4,5,35,Селятино,21e3,https://www.avito.ru/selyatino/kvartiry/1-k_kvartira_35_m_45_et._717504124,600
9,14,36,Раменское,17e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_36_m_914_et._1208294024,472.22222222222223
3,17,31,Электросталь,18e3,https://www.avito.ru/elektrostal/kvartiry/1-k_kvartira_31_m_317_et._1179438230,580.6451612903226
2,2,31,Фрязино,16e3,https://www.avito.ru/fryazino/kvartiry/1-k_kvartira_31_m_22_et._1080661696,516.1290322580645
3,17,38,Краснознаменск,23e3,https://www.avito.ru/moskovskaya_oblast_krasnoznamensk/kvartiry/1-k_kvartira_38_m_317_et._1114354412,605.2631578947369
11,14,39,Пушкино,19500,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_39_m_1114_et._1045417347,500
2,5,39,Домодедово,2e4,https://www.avito.ru/domodedovo/kvartiry/1-k_kvartira_39_m_25_et._1125665195,512.8205128205128
1,5,34,Пушкино,2e4,https://www.avito.ru/pushkino/kvartiry/1-k_kvartira_34_m_15_et._1020043299,588.2352941176471
3,9,38,Икша,17e3,https://www.avito.ru/iksha/kvartiry/1-k_kvartira_38_m_39_et._1147295480,447.36842105263156
10,24,42,Люберцы,27e3,https://www.avito.ru/lyubertsy/kvartiry/1-k_kvartira_42_m_1024_et._899022352,642.8571428571429
1,12,48,Андреевка,2e4,https://www.avito.ru/andreevka/kvartiry/1-k_kvartira_48_m_112_et._966431111,416.6666666666667
24,25,55,Реутов,35e3,https://www.avito.ru/reutov/kvartiry/1-k_kvartira_55_m_2425_et._1142264164,636.3636363636364
4,16,40,Серпухов,22e3,https://www.avito.ru/serpuhov/kvartiry/1-k_kvartira_40_m_416_et._947242300,550
2,5,32,Раменское,17e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_32_m_25_et._1194338547,531.25
4,5,35,Загорянский,22e3,https://www.avito.ru/zagoryanskij/kvartiry/1-k_kvartira_35_m_45_et._903422996,628.5714285714286
1,5,28,Лобня,21e3,https://www.avito.ru/lobnya/kvartiry/1-k_kvartira_28_m_15_et._871851355,750
9,14,38,Раменское,18e3,https://www.avito.ru/ramenskoe/kvartiry/1-k_kvartira_38_m_914_et._968661434,473.6842105263158
4,5,34,Подольск,2e4,https://www.avito.ru/podolsk/kvartiry/1-k_kvartira_34_m_45_et._1040976039,588.2352941176471
4,5,35,Павловский Посад,14e3,https://www.avito.ru/pavlovskiy_posad/kvartiry/1-k_kvartira_35_m_45_et._1216757061,400
1,5,32,Хотьково,16e3,https://www.avito.ru/hotkovo/kvartiry/1-k_kvartira_32_m_15_et._842739459,500
4,5,31,Малаховка,17e3,https://www.avito.ru/malahovka/kvartiry/1-k_kvartira_31_m_45_et._1212882368,548.3870967741935
1,5,34,Мытищи,23e3,https://www.avito.ru/mytischi/kvartiry/1-k_kvartira_34_m_15_et._932014757,676.4705882352941
4,9,39,Орехово-Зуево,11e3,https://www.avito.ru/orehovo-zuevo/kvartiry/1-k_kvartira_39_m_49_et._1085035515,282.05128205128204
